y.re:-0.519187,y.im:-0.303685i
y.re:-0.519262,y.im:-0.305789i
y.re:-0.519339,y.im:-0.307902i
y.re:-0.519416,y.im:-0.310023i
y.re:-0.519494,y.im:-0.312152i
y.re:-0.519573,y.im:-0.314289i
y.re:-0.519653,y.im:-0.316434i
y.re:-0.519734,y.im:-0.318588i
y.re:-0.519816,y.im:-0.320750i
y.re:-0.519898,y.im:-0.322921i
y.re:-0.519982,y.im:-0.325100i
y.re:-0.520066,y.im:-0.327289i
y.re:-0.520151,y.im:-0.329486i
y.re:-0.520237,y.im:-0.331692i
y.re:-0.520324,y.im:-0.333907i
y.re:-0.520412,y.im:-0.336131i
y.re:-0.520501,y.im:-0.338364i
y.re:-0.520591,y.im:-0.340607i
y.re:-0.520682,y.im:-0.342859i
y.re:-0.520774,y.im:-0.345121i
y.re:-0.520866,y.im:-0.347392i
y.re:-0.520960,y.im:-0.349673i
y.re:-0.521055,y.im:-0.351964i
y.re:-0.521151,y.im:-0.354265i
y.re:-0.521248,y.im:-0.356576i
y.re:-0.521346,y.im:-0.358898i
y.re:-0.521445,y.im:-0.361229i
y.re:-0.521545,y.im:-0.363571i
y.re:-0.521647,y.im:-0.365923i
y.re:-0.521749,y.im:-0.368287i
y.re:-0.521853,y.im:-0.370660i
y.re:-0.521957,y.im:-0.373045i
y.re:-0.522063,y.im:-0.375441i
y.re:-0.522170,y.im:-0.377848i
y.re:-0.522278,y.im:-0.380266i
y.re:-0.522388,y.im:-0.382695i
y.re:-0.522498,y.im:-0.385136i
y.re:-0.522610,y.im:-0.387589i
y.re:-0.522723,y.im:-0.390053i
y.re:-0.522837,y.im:-0.392529i
y.re:-0.522953,y.im:-0.395018i
y.re:-0.523070,y.im:-0.397518i
y.re:-0.523188,y.im:-0.400031i
y.re:-0.523308,y.im:-0.402556i
y.re:-0.523429,y.im:-0.405093i
y.re:-0.523551,y.im:-0.407644i
y.re:-0.523675,y.im:-0.410207i
y.re:-0.523800,y.im:-0.412783i
y.re:-0.523926,y.im:-0.415373i
y.re:-0.524054,y.im:-0.417975i
y.re:-0.524184,y.im:-0.420592i
y.re:-0.524315,y.im:-0.423221i
y.re:-0.524447,y.im:-0.425865i
y.re:-0.524581,y.im:-0.428522i
y.re:-0.524717,y.im:-0.431194i
y.re:-0.524854,y.im:-0.433880i
y.re:-0.524992,y.im:-0.436580i
y.re:-0.525133,y.im:-0.439295i
y.re:-0.525274,y.im:-0.442024i
y.re:-0.525418,y.im:-0.444769i
y.re:-0.525563,y.im:-0.447528i
y.re:-0.525710,y.im:-0.450303i
y.re:-0.525859,y.im:-0.453094i
y.re:-0.526009,y.im:-0.455900i
y.re:-0.526162,y.im:-0.458721i
y.re:-0.526316,y.im:-0.461559i
y.re:-0.526472,y.im:-0.464413i
y.re:-0.526629,y.im:-0.467284i
y.re:-0.526789,y.im:-0.470171i
y.re:-0.526950,y.im:-0.473075i
y.re:-0.527114,y.im:-0.475996i
y.re:-0.527279,y.im:-0.478934i
y.re:-0.527447,y.im:-0.481889i
y.re:-0.527616,y.im:-0.484862i
y.re:-0.527788,y.im:-0.487853i
y.re:-0.527962,y.im:-0.490862i
y.re:-0.528137,y.im:-0.493890i
y.re:-0.528315,y.im:-0.496935i
y.re:-0.528495,y.im:-0.500000i
y.re:-0.528678,y.im:-0.503084i
y.re:-0.528862,y.im:-0.506186i
y.re:-0.529049,y.im:-0.509309i
y.re:-0.529239,y.im:-0.512450i
y.re:-0.529430,y.im:-0.515612i
y.re:-0.529624,y.im:-0.518794i
y.re:-0.529821,y.im:-0.521997i
y.re:-0.530020,y.im:-0.525220i
y.re:-0.530221,y.im:-0.528464i
y.re:-0.530425,y.im:-0.531730i
y.re:-0.530632,y.im:-0.535016i
y.re:-0.530842,y.im:-0.538325i
y.re:-0.531054,y.im:-0.541656i
y.re:-0.531268,y.im:-0.545009i
y.re:-0.531486,y.im:-0.548385i
y.re:-0.531706,y.im:-0.551784i
y.re:-0.531930,y.im:-0.555205i
y.re:-0.532156,y.im:-0.558651i
y.re:-0.532385,y.im:-0.562120i
y.re:-0.532617,y.im:-0.565614i
y.re:-0.532852,y.im:-0.569132i
y.re:-0.533091,y.im:-0.572675i
y.re:-0.533332,y.im:-0.576243i
y.re:-0.533577,y.im:-0.579836i
y.re:-0.533825,y.im:-0.583455i
y.re:-0.534077,y.im:-0.587101i
y.re:-0.534331,y.im:-0.590773i
y.re:-0.534590,y.im:-0.594472i
y.re:-0.534852,y.im:-0.598198i
y.re:-0.535117,y.im:-0.601952i
y.re:-0.535386,y.im:-0.605734i
y.re:-0.535659,y.im:-0.609544i
y.re:-0.535935,y.im:-0.613383i
y.re:-0.536216,y.im:-0.617251i
y.re:-0.536500,y.im:-0.621149i
y.re:-0.536788,y.im:-0.625077i
y.re:-0.537081,y.im:-0.629035i
y.re:-0.537377,y.im:-0.633025i
y.re:-0.537678,y.im:-0.637045i
y.re:-0.537983,y.im:-0.641098i
y.re:-0.538292,y.im:-0.645182i
y.re:-0.538606,y.im:-0.649300i
y.re:-0.538925,y.im:-0.653450i
y.re:-0.539248,y.im:-0.657634i
y.re:-0.539575,y.im:-0.661853i
y.re:-0.539908,y.im:-0.666106i
y.re:-0.540245,y.im:-0.670394i
y.re:-0.540588,y.im:-0.674718i
y.re:-0.540935,y.im:-0.679078i
y.re:-0.541288,y.im:-0.683475i
y.re:-0.541646,y.im:-0.687909i
y.re:-0.542009,y.im:-0.692381i
y.re:-0.542378,y.im:-0.696891i
y.re:-0.542752,y.im:-0.701441i
y.re:-0.543132,y.im:-0.706030i
y.re:-0.543518,y.im:-0.710659i
y.re:-0.543910,y.im:-0.715330i
y.re:-0.544308,y.im:-0.720041i
y.re:-0.544712,y.im:-0.724795i
y.re:-0.545123,y.im:-0.729592i
y.re:-0.545540,y.im:-0.734432i
y.re:-0.545963,y.im:-0.739317i
y.re:-0.546393,y.im:-0.744246i
y.re:-0.546830,y.im:-0.749221i
y.re:-0.547275,y.im:-0.754242i
y.re:-0.547726,y.im:-0.759311i
y.re:-0.548184,y.im:-0.764427i
y.re:-0.548650,y.im:-0.769592i
y.re:-0.549124,y.im:-0.774806i
y.re:-0.549605,y.im:-0.780071i
y.re:-0.550094,y.im:-0.785386i
y.re:-0.550592,y.im:-0.790754i
y.re:-0.551097,y.im:-0.796174i
y.re:-0.551611,y.im:-0.801648i
y.re:-0.552134,y.im:-0.807177i
y.re:-0.552666,y.im:-0.812761i
y.re:-0.553207,y.im:-0.818402i
y.re:-0.553757,y.im:-0.824100i
y.re:-0.554316,y.im:-0.829857i
y.re:-0.554885,y.im:-0.835673i
y.re:-0.555465,y.im:-0.841550i
y.re:-0.556054,y.im:-0.847488i
y.re:-0.556653,y.im:-0.853489i
y.re:-0.557264,y.im:-0.859554i
y.re:-0.557885,y.im:-0.865683i
y.re:-0.558517,y.im:-0.871879i
y.re:-0.559161,y.im:-0.878142i
y.re:-0.559816,y.im:-0.884474i
y.re:-0.560483,y.im:-0.890875i
y.re:-0.561163,y.im:-0.897348i
y.re:-0.561855,y.im:-0.903893i
y.re:-0.562560,y.im:-0.910511i
y.re:-0.563278,y.im:-0.917205i
y.re:-0.564010,y.im:-0.923976i
y.re:-0.564755,y.im:-0.930824i
y.re:-0.565515,y.im:-0.937752i
y.re:-0.566289,y.im:-0.944761i
y.re:-0.567078,y.im:-0.951853i
y.re:-0.567882,y.im:-0.959029i
y.re:-0.568702,y.im:-0.966290i
y.re:-0.569538,y.im:-0.973640i
y.re:-0.570391,y.im:-0.981079i
y.re:-0.571261,y.im:-0.988609i
y.re:-0.572148,y.im:-0.996232i
y.re:-0.573053,y.im:-1.003949i
y.re:-0.573976,y.im:-1.011764i
y.re:-0.574918,y.im:-1.019677i
y.re:-0.575879,y.im:-1.027692i
y.re:-0.576861,y.im:-1.035809i
y.re:-0.577863,y.im:-1.044031i
y.re:-0.578885,y.im:-1.052361i
y.re:-0.579930,y.im:-1.060801i
y.re:-0.580997,y.im:-1.069352i
y.re:-0.582086,y.im:-1.078018i
y.re:-0.583199,y.im:-1.086800i
y.re:-0.584336,y.im:-1.095703i
y.re:-0.585498,y.im:-1.104727i
y.re:-0.586686,y.im:-1.113876i
y.re:-0.587900,y.im:-1.123153i
y.re:-0.589142,y.im:-1.132561i
y.re:-0.590411,y.im:-1.142101i
y.re:-0.591709,y.im:-1.151779i
y.re:-0.593037,y.im:-1.161596i
y.re:-0.594395,y.im:-1.171556i
y.re:-0.595785,y.im:-1.181663i
y.re:-0.597208,y.im:-1.191919i
y.re:-0.598664,y.im:-1.202329i
y.re:-0.600154,y.im:-1.212896i
y.re:-0.601681,y.im:-1.223624i
y.re:-0.603244,y.im:-1.234517i
y.re:-0.604846,y.im:-1.245579i
y.re:-0.606486,y.im:-1.256813i
y.re:-0.608168,y.im:-1.268226i
y.re:-0.609891,y.im:-1.279820i
y.re:-0.611658,y.im:-1.291601i
y.re:-0.613470,y.im:-1.303573i
y.re:-0.615328,y.im:-1.315742i
y.re:-0.617234,y.im:-1.328112i
y.re:-0.619190,y.im:-1.340690i
y.re:-0.621197,y.im:-1.353479i
y.re:-0.623257,y.im:-1.366487i
y.re:-0.625373,y.im:-1.379719i
y.re:-0.627545,y.im:-1.393181i
y.re:-0.629777,y.im:-1.406879i
y.re:-0.632070,y.im:-1.420821i
y.re:-0.634427,y.im:-1.435013i
y.re:-0.636850,y.im:-1.449462i
y.re:-0.639341,y.im:-1.464176i
y.re:-0.641903,y.im:-1.479162i
y.re:-0.644540,y.im:-1.494428i
y.re:-0.647253,y.im:-1.509983i
y.re:-0.650045,y.im:-1.525835i
y.re:-0.652921,y.im:-1.541993i
y.re:-0.655883,y.im:-1.558467i
y.re:-0.658934,y.im:-1.575267i
y.re:-0.662079,y.im:-1.592402i
y.re:-0.665321,y.im:-1.609883i
y.re:-0.668665,y.im:-1.627721i
y.re:-0.672114,y.im:-1.645928i
y.re:-0.675673,y.im:-1.664516i
y.re:-0.679347,y.im:-1.683497i
y.re:-0.683141,y.im:-1.702885i
y.re:-0.687060,y.im:-1.722693i
y.re:-0.691109,y.im:-1.742936i
y.re:-0.695295,y.im:-1.763628i
y.re:-0.699624,y.im:-1.784786i
y.re:-0.704103,y.im:-1.806425i
y.re:-0.708738,y.im:-1.828564i
y.re:-0.713536,y.im:-1.851221i
y.re:-0.718507,y.im:-1.874413i
y.re:-0.723657,y.im:-1.898163i
y.re:-0.728996,y.im:-1.922489i
y.re:-0.734533,y.im:-1.947416i
y.re:-0.740279,y.im:-1.972965i
y.re:-0.746243,y.im:-1.999161i
y.re:-0.752438,y.im:-2.026031i
y.re:-0.758874,y.im:-2.053601i
y.re:-0.765566,y.im:-2.081900i
y.re:-0.772526,y.im:-2.110959i
y.re:-0.779770,y.im:-2.140810i
y.re:-0.787312,y.im:-2.171486i
y.re:-0.795171,y.im:-2.203023i
y.re:-0.803364,y.im:-2.235461i
y.re:-0.811909,y.im:-2.268838i
y.re:-0.820829,y.im:-2.303198i
y.re:-0.830145,y.im:-2.338587i
y.re:-0.839881,y.im:-2.375053i
y.re:-0.850063,y.im:-2.412648i
y.re:-0.860719,y.im:-2.451426i
y.re:-0.871879,y.im:-2.491448i
y.re:-0.883576,y.im:-2.532774i
y.re:-0.895845,y.im:-2.575474i
y.re:-0.908723,y.im:-2.619618i
y.re:-0.922254,y.im:-2.665284i
y.re:-0.936480,y.im:-2.712554i
y.re:-0.951453,y.im:-2.761519i
y.re:-0.967225,y.im:-2.812274i
y.re:-0.983855,y.im:-2.864922i
y.re:-1.001407,y.im:-2.919576i
y.re:-1.019951,y.im:-2.976356i
y.re:-1.039564,y.im:-3.035395i
y.re:-1.060331,y.im:-3.096834i
y.re:-1.082345,y.im:-3.160828i
y.re:-1.105711,y.im:-3.227548i
y.re:-1.130541,y.im:-3.297177i
y.re:-1.156962,y.im:-3.369917i
y.re:-1.185117,y.im:-3.445991i
y.re:-1.215161,y.im:-3.525643i
y.re:-1.247271,y.im:-3.609141i
y.re:-1.281644,y.im:-3.696784i
y.re:-1.318500,y.im:-3.788900i
y.re:-1.358090,y.im:-3.885859i
y.re:-1.400695,y.im:-3.988067i
y.re:-1.446636,y.im:-4.095984i
y.re:-1.496278,y.im:-4.210125i
y.re:-1.550038,y.im:-4.331070i
y.re:-1.608394,y.im:-4.459476i
y.re:-1.671900,y.im:-4.596090i
y.re:-1.741193,y.im:-4.741767i
y.re:-1.817018,y.im:-4.897488i
y.re:-1.900247,y.im:-5.064384i
y.re:-1.991905,y.im:-5.243770i
y.re:-2.093205,y.im:-5.437184i
y.re:-2.205595,y.im:-5.646433i
y.re:-2.330813,y.im:-5.873661i
y.re:-2.470963,y.im:-6.121431i
y.re:-2.628615,y.im:-6.392835i
y.re:-2.806938,y.im:-6.691638i
y.re:-3.009881,y.im:-7.022480i
y.re:-3.242424,y.im:-7.391146i
y.re:-3.510934,y.im:-7.804953i
y.re:-3.823670,y.im:-8.273295i
y.re:-4.191536,y.im:-8.808456i
y.re:-4.629214,y.im:-9.426824i
y.re:-5.156929,y.im:-10.150788i
y.re:-5.803305,y.im:-11.011795i
y.re:-6.610184,y.im:-12.055496i
y.re:-7.641164,y.im:-13.350869i
y.re:-8.997741,y.im:-15.007429i
y.re:-10.852256,y.im:-17.210356i
y.re:-13.522407,y.im:-20.299878i
y.re:-17.664672,y.im:-24.977306i
y.re:-24.888291,y.im:-32.958920i
y.re:-40.462431,y.im:-49.858901i
y.re:-97.396077,y.im:-110.831916i
y.re:321.480580,y.im:334.847554i
y.re:65.054723,y.im:61.363558i
y.re:37.777131,y.im:31.851880i
y.re:27.497137,y.im:20.387039i
y.re:22.210665,y.im:14.176057i
y.re:19.081840,y.im:10.186496i
y.re:17.098084,y.im:7.324007i
y.re:15.812698,y.im:5.091991i
y.re:15.003804,y.im:3.226421i
y.re:14.555852,y.im:1.566627i
